Month,franchiseId,State,District ,Town,totalRf,totalSales,totalEarnings,Type
Jan-19,F103949,Maharashtra,Sangli,Atpadi,  -   ,  -   ,  -   ,PHYSICAL
Jan-19,F103930,Madhya Pradesh,Ujjain,Ujjain,  60 ,"  343,528 ","  7,508 ",PHYSICAL
Jan-19,F103860,Andhra Pradesh,Nellore,Kavali,  -   ,  -   ,  -   ,PHYSICAL
Jan-19,F103788,Karnataka,Kolar,Bangarapet,  53 ,"  861,403 ","  24,138 ",PHYSICAL
Jan-19,F167953,Madhya Pradesh,Hoshangabad,Hoshangabad,  13 ,"  83,681 ","  2,085 ",PHYSICAL
Jan-19,F103952,Madhya Pradesh,Indore,Indore,  4 ,"  41,595 ","  1,075 ",PHYSICAL
Jan-19,F103842,Andhra Pradesh,Ananthapur,Tadipatri,  17 ,"  656,825 ","  16,970 ",PHYSICAL
Jan-19,F103945,Tamil Nadu,Erode,Erode,  13 ,"  142,452 ","  2,478 ",PHYSICAL
Jan-19,F103883,Tamil Nadu,Salem,Salem,  1 ,  -   ,  -   ,PHYSICAL
Jan-19,F103929,Tamil Nadu,Ramanathapuram,Rameswaram,  2 ,"  34,577 ",  938 ,PHYSICAL
Jan-19,F103968,Telangana,Nalgonda,Nalgonda,  1 ,"  20,904 ",  430 ,PHYSICAL
Jan-19,F103405,Andhra Pradesh,Prakasam,Ongole,  50 ,"  839,270 ","  20,131 ",PHYSICAL
Jan-19,F103760,Tamil Nadu,Coimbatore,Mettupalayam,  -   ,  -   ,  -   ,PHYSICAL
Jan-19,F103616,Maharashtra,Solapur,Malshiras,  -   ,  -   ,  -   ,PHYSICAL
Jan-19,F103870,Tamil Nadu,Salem,Salem,  2 ,  -   ,  -   ,PHYSICAL
Jan-19,F104037,Andhra Pradesh,Cuddapah,Badvel,  -   ,  -   ,  -   ,PHYSICAL
Jan-19,F104801,Madhya Pradesh,Ujjain,Ujjain,  -   ,  -   ,  -   ,PHYSICAL
Jan-19,F165376,Madhya Pradesh,Dhar,Dhar,  61 ,"  458,553 ","  9,734 ",PHYSICAL
Jan-19,F104041,Andhra Pradesh,Nellore,Tada,  18 ,"  676,297 ","  17,065 ",PHYSICAL
Jan-19,F172078,Madhya Pradesh,Dhar,Sardarpur,  44 ,"  289,618 ","  10,183 ",PHYSICAL
Jan-19,F104025,Tamil Nadu,Cuddalore,Tittakudi,  4 ,"  10,710 ",  284 ,PHYSICAL
Jan-19,F104533,Tamil Nadu,Nilgiris,Udhagamandalam,  -   ,  -   ,  -   ,PHYSICAL
Jan-19,F103982,Karnataka,Dakshina Kannada,Bantwal,  -   ,  -   ,  -   ,PHYSICAL
Jan-19,F104598,Madhya Pradesh,Mandsaur,Mandsaur,  -   ,  -   ,  -   ,PHYSICAL
Jan-19,F104068,Madhya Pradesh,Dhar,Dhar,  34 ,"  57,709 ","  1,791 ",PHYSICAL
Jan-19,F168648,Karnataka,Kodagu,Virajpet,  1 ,  -   ,  12 ,PHYSICAL
Jan-19,F104144,Andhra Pradesh,Cuddapah,Proddatur,  8 ,"  75,896 ",  570 ,PHYSICAL
Jan-19,F104078,Karnataka,Chickmagalur,Chikmagalur,  73 ,"  403,906 ","  8,928 ",PHYSICAL
Jan-19,F103364,Karnataka,Udupi,Udupi,  10 ,"  12,645 ",  260 ,PHYSICAL
Jan-19,F173331,Karnataka,Kolar,Kolar,  22 ,"  224,971 ","  6,145 ",PHYSICAL
Jan-19,F104730,Kerala,Malappuram,Ponnani,  1 ,"  9,159 ",  149 ,PHYSICAL
Jan-19,F104099,Andhra Pradesh,Krishna,Nuzvid,  -   ,  -   ,  -   ,PHYSICAL
Jan-19,F175888,Madhya Pradesh,Mandsaur,Mandsaur,  18 ,"  223,075 ","  4,822 ",PHYSICAL
Jan-19,F103577,Maharashtra,Sangli,Khanapur,  -   ,  -   ,  24 ,PHYSICAL
Jan-19,F104136,Andhra Pradesh,Prakasam,Kanigiri,  59 ,"  780,274 ","  18,673 ",PHYSICAL
Jan-19,F104109,Andhra Pradesh,Nellore,Venkatachalam,  1 ,"  3,188 ",  88 ,PHYSICAL
Jan-19,F103822,Karnataka,Bagalkot,Jamkhandi,  -   ,  -   ,  -   ,PHYSICAL
Jan-19,F104304,Karnataka,Kodagu,Somwarpet,  3 ,"  33,865 ",  706 ,PHYSICAL
Jan-19,F104159,Maharashtra,Nashik,Sinnar,  -   ,  -   ,  -   ,PHYSICAL
Jan-19,F104826,Kerala,Kannur,Taliparamba,  1 ,  -   ,  12 ,PHYSICAL
Jan-19,F104063,Karnataka,Hassan,Hassan,  4 ,"  4,416 ",  100 ,PHYSICAL
Jan-19,F173063,Karnataka,Hassan,Belur,  1 ,"  11,000 ",  165 ,PHYSICAL
Jan-19,F171521,Madhya Pradesh,Morena,Morena,  2 ,"  20,855 ",  25 ,PHYSICAL
Jan-19,F103936,Maharashtra,Solapur,Malshiras,  15 ,"  85,877 ","  2,592 ",PHYSICAL
Jan-19,F104052,Tamil Nadu,Karur,Aravakurichi,  -   ,  -   ,  -   ,PHYSICAL
Jan-19,F166353,Madhya Pradesh,Morena,Morena,  1 ,"  10,487 ",  44 ,PHYSICAL
Jan-19,F104633,Kerala,Thrissur,Kodungallur,  4 ,"  60,638 ",  306 ,PHYSICAL
Jan-19,F104560,Telangana,K.V.Rangareddy,Rangareddy,  5 ,"  68,817 ",  445 ,PHYSICAL
Jan-19,F104128,Telangana,Mahabub Nagar,Baswaipalli,  1 ,"  1,089 ",  28 ,PHYSICAL
Jan-19,F104233,Telangana,Khammam,Yellandu,  2 ,"  1,475 ",  41 ,PHYSICAL
Jan-19,F172974,Tamil Nadu,Thanjavur,Thanjavur,  27 ,"  27,565 ",  983 ,PHYSICAL
Jan-19,F168657,Andhra Pradesh,Guntur,Sattenapalle,  -   ,  -   ,  -   ,PHYSICAL
Jan-19,F104253,Telangana,Mahabub Nagar,Abhangapur,  -   ,  -   ,  -   ,PHYSICAL
Jan-19,F104258,Andhra Pradesh,Chittoor,Tirupati (Urban),  1 ,  0 ,  -   ,PHYSICAL
Jan-19,F104271,Tamil Nadu,Erode,Erode,  27 ,"  454,043 ","  9,466 ",PHYSICAL
Jan-19,F168328,Madhya Pradesh,Shivpuri,Shivpuri,  17 ,"  200,926 ","  5,982 ",PHYSICAL
Jan-19,F104286,Telangana,Mahabub Nagar,Stn. Jadcherla,  3 ,"  15,951 ",  179 ,PHYSICAL
Jan-19,F171440,Madhya Pradesh,Morena,Morena,  5 ,"  64,789 ",  441 ,PHYSICAL
Jan-19,F104763,Kerala,Malappuram,Tirur,  1 ,"  10,270 ",  40 ,PHYSICAL
Jan-19,F172449,Maharashtra,Nashik,Malegaon,  -   ,  -   ,  -   ,PHYSICAL
Jan-19,F104807,Kerala,Malappuram,Ernad,  8 ,"  85,765 ",  355 ,PHYSICAL
Jan-19,F104355,Maharashtra,Wardha,Wardha,  6 ,"  22,891 ",  594 ,PHYSICAL
Jan-19,F104508,Telangana,Khammam,Aswaraopet,  -   ,  -   ,  -   ,PHYSICAL
Jan-19,F104407,Tamil Nadu,Salem,Mettur,  1 ,"  42,112 ",  914 ,PHYSICAL
Jan-19,F171612,Kerala,Kozhikode,Kozhikode,  10 ,"  105,898 ",  60 ,PHYSICAL
Jan-19,F104410,Telangana,Medak,Siddipet,  13 ,"  189,703 ","  4,433 ",PHYSICAL
Jan-19,F103669,Karnataka,Uttara Kannada,Bhatkal,  34 ,"  458,085 ","  13,741 ",PHYSICAL
Jan-19,F104461,Madhya Pradesh,Barwani,Sendhwa,  -   ,  -   ,  -   ,PHYSICAL
Jan-19,F104457,Maharashtra,Amravati,Achalpur City,  -   ,  -   ,  -   ,PHYSICAL
Jan-19,F103428,Karnataka,Tumkur,Kunigal,  -   ,  -   ,  -   ,PHYSICAL
Jan-19,F164612,Telangana,Medak,Siddipet,  8 ,"  80,885 ",  307 ,PHYSICAL
Jan-19,F104371,Andhra Pradesh,Krishna,Bantumilli,  -   ,  -   ,  -   ,PHYSICAL
Jan-19,F104338,Maharashtra,Akola,Akoli Jahangir,  -   ,  -   ,  -   ,PHYSICAL
Jan-19,F104490,Tamil Nadu,Erode,Erode,  6 ,"  52,112 ",  753 ,PHYSICAL
Jan-19,F165558,Andhra Pradesh,Cuddapah,Cuddapah,  20 ,"  1,226,654 ","  29,281 ",PHYSICAL
Jan-19,F173819,Maharashtra,Washim,Chandur,  2 ,"  51,325 ",  879 ,PHYSICAL
Jan-19,F176306,Madhya Pradesh,Bhopal,Huzur,  30 ,"  355,415 ","  9,892 ",PHYSICAL
Jan-19,F176317,Karnataka,Bidar,Humnabad,  6 ,"  35,802 ",  596 ,PHYSICAL
Jan-19,F104429,Madhya Pradesh,Barwani,Anjad,  -   ,  -   ,  -   ,PHYSICAL
Jan-19,F167094,Madhya Pradesh,Bhopal,Huzur,  1 ,"  35,617 ","  1,360 ",PHYSICAL
Jan-19,F104505,Kerala,Malappuram,Tirur,  1 ,  -   ,  12 ,PHYSICAL
Jan-19,F104540,Tamil Nadu,Dindigul,Dindigul,  -   ,  -   ,  -   ,PHYSICAL
Jan-19,F170778,Tamil Nadu,Coimbatore,Coimbatore North,  27 ,"  280,349 ","  5,760 ",PHYSICAL
Jan-19,F170002,Kerala,Thiruvananthapuram,Thiruvananthapuram,  2 ,"  12,921 ",  1 ,PHYSICAL
Jan-19,F104571,Tamil Nadu,Kanyakumari,Kalkulam,  -   ,  -   ,  -   ,PHYSICAL
Jan-19,F104594,Karnataka,Chamrajnagar,Kollegal,  -   ,  -   ,  -   ,PHYSICAL
Jan-19,F165318,Tamil Nadu,Tirunelveli,Radhapuram,  9 ,"  178,663 ","  5,252 ",PHYSICAL
Jan-19,F104806,Tamil Nadu,Kanyakumari,Agastheeswaram,  41 ,"  608,046 ","  10,079 ",PHYSICAL
Jan-19,F104581,Madhya Pradesh,Bhopal,Huzur,  1 ,"  10,185 ",  27 ,PHYSICAL
Jan-19,F104523,Andhra Pradesh,Kurnool,Nandyal,  -   ,  -   ,  -   ,PHYSICAL
Jan-19,F104603,Kerala,Thiruvananthapuram,Thiruvananthapuram,  -   ,  -   ,  -   ,PHYSICAL
Jan-19,F104394,Madhya Pradesh,Ujjain,Ujjain,  -   ,  -   ,  -   ,PHYSICAL
Jan-19,F104591,Madhya Pradesh,Morena,Sabalgarh,  36 ,"  163,605 ","  4,272 ",PHYSICAL
Jan-19,F166382,Madhya Pradesh,Guna,Guna,  28 ,"  165,023 ","  3,951 ",PHYSICAL
Jan-19,F104608,Madhya Pradesh,Dhar,Dhar,  5 ,"  20,325 ",  187 ,PHYSICAL
Jan-19,F104544,Andhra Pradesh,Guntur,Atchampet,  -   ,  -   ,  -   ,PHYSICAL
Jan-19,F104579,Andhra Pradesh,Krishna,Kaikalur,  58 ,"  1,035,760 ","  33,672 ",PHYSICAL
Jan-19,F104626,Madhya Pradesh,Bhind,Gohad,  1 ,"  11,922 ",  54 ,PHYSICAL
Jan-19,F104468,Karnataka,Bangalore Rural,Doddaballapura,  1 ,"  10,440 ",  -   ,PHYSICAL
Jan-19,F104014,Tamil Nadu,Erode,Sathyamangalam,  1 ,"  18,340 ",  137 ,PHYSICAL
Jan-19,F104354,Madhya Pradesh,Gwalior,Gwalior,  -   ,  -   ,  12 ,PHYSICAL
Jan-19,F104632,Kerala,Thiruvananthapuram,Thiruvananthapuram,  1 ,"  22,161 ",  247 ,PHYSICAL
Jan-19,F104592,Telangana,Warangal,Warangal,  -   ,  -   ,  -   ,PHYSICAL
Jan-19,F104643,Kerala,Malappuram,Ernad,  3 ,"  38,382 ",  198 ,PHYSICAL
Jan-19,F104644,Madhya Pradesh,Ratlam,Jaora,  2 ,"  8,189 ",  333 ,PHYSICAL
Jan-19,F168222,Madhya Pradesh,Ratlam,Ratlam,  31 ,"  71,483 ","  1,076 ",PHYSICAL
Jan-19,F166326,Madhya Pradesh,Hoshangabad,Hoshangabad,  4 ,"  6,800 ",  175 ,PHYSICAL
Jan-19,F164625,Kerala,Thiruvananthapuram,Chirayinkeezhu,  2 ,"  15,743 ",  110 ,PHYSICAL
Jan-19,F104681,Andhra Pradesh,Krishna,Vijayawada (Urban),  -   ,  -   ,  -   ,PHYSICAL
Jan-19,F104660,Telangana,Medak,Bangla Venkatapur,  3 ,"  91,682 ","  2,147 ",PHYSICAL
Jan-19,F104595,Karnataka,Kodagu,Madikeri,  -   ,  -   ,  -   ,PHYSICAL
Jan-19,F103919,Andhra Pradesh,Kurnool,Nandyal,  1 ,"  10,207 ",  15 ,PHYSICAL
Jan-19,F104519,Karnataka,Mysore,K R Nagar,  2 ,"  45,710 ",  816 ,PHYSICAL
Jan-19,F173074,Tamil Nadu,Tirunelveli,Palayankottai,  5 ,"  44,907 ","  1,158 ",PHYSICAL
Jan-19,F103731,Tamil Nadu,Madurai,Madurai South,  4 ,"  102,866 ","  2,735 ",PHYSICAL
Jan-19,F168658,Karnataka,Chikkaballapur,Sidlghatta,  21 ,"  214,179 ","  6,543 ",PHYSICAL
Jan-19,F104667,Madhya Pradesh,Dhar,Sardarpur,  -   ,  -   ,  -   ,PHYSICAL
Jan-19,F170586,Madhya Pradesh,Bhopal,Huzur,  9 ,"  319,208 ","  6,477 ",PHYSICAL
Jan-19,F104789,Madhya Pradesh,Vidisha,Ahmedpur,  9 ,"  49,689 ","  1,438 ",PHYSICAL
Jan-19,F104291,Telangana,Mahabub Nagar,Anugonda,  -   ,  -   ,  -   ,PHYSICAL
Jan-19,F180168,Karnataka,Chikkaballapur,Chickballapur,  1 ,  -   ,  -   ,PHYSICAL
Jan-19,F104729,Maharashtra,Nagpur,Ramtek,  6 ,"  28,938 ","  1,109 ",PHYSICAL
Jan-19,F168653,Karnataka,Bangalore Rural,Hoskote,  1 ,  -   ,  12 ,PHYSICAL
Jan-19,F104678,Karnataka,Bangalore Rural,Doddaballapura,  -   ,  -   ,  -   ,PHYSICAL
Jan-19,F104717,Kerala,Malappuram,Ernad,  -   ,  -   ,  -   ,PHYSICAL
Jan-19,F104727,Andhra Pradesh,West Godavari,Eluru,  -   ,  -   ,  -   ,PHYSICAL
Jan-19,F104640,Tamil Nadu,Kanyakumari,Vilavancode,  -   ,  -   ,  -   ,PHYSICAL
Jan-19,F104135,Tamil Nadu,Salem,Omalur,  1 ,  -   ,  -   ,PHYSICAL
Jan-19,F104221,Karnataka,Hassan,Channarayapatna,  8 ,"  19,224 ",  648 ,PHYSICAL
Jan-19,F104722,Andhra Pradesh,East Godavari,Amalapuram,  -   ,  -   ,  -   ,PHYSICAL
Jan-19,F103425,Karnataka,Chitradurga,Chitradurga,  1 ,  -   ,  -   ,PHYSICAL
Jan-19,F172014,Karnataka,Bellary,Bellary,  5 ,"  103,866 ","  2,173 ",PHYSICAL
Jan-19,F104746,Karnataka,Chikkaballapur,Sidlghatta,  -   ,  -   ,  -   ,PHYSICAL
Jan-19,F103489,Andhra Pradesh,Cuddapah,Yerraguntla,  2 ,"  63,035 ","  1,260 ",PHYSICAL
Jan-19,F104647,Karnataka,Mandya,Pandavapura,  14 ,"  18,749 ",  555 ,PHYSICAL
Jan-19,F104761,Karnataka,Dharwad,Hubli,  5 ,"  35,642 ",  174 ,PHYSICAL
Jan-19,F104825,Karnataka,Chamrajnagar,Kollegal,  1 ,  -   ,  -   ,PHYSICAL
Jan-19,F104313,Madhya Pradesh,Bhopal,Huzur,  -   ,  -   ,  -   ,PHYSICAL
Jan-19,F103581,Kerala,Malappuram,Tirurangadi,  1 ,  -   ,  12 ,PHYSICAL
Jan-19,F104847,Maharashtra,Akola,Akola,  -   ,  -   ,  48 ,PHYSICAL
Jan-19,F104718,Maharashtra,Nagpur,Nagpur,  -   ,  -   ,  -   ,PHYSICAL
Jan-19,F168454,Maharashtra,Nagpur,Nagpur,  2 ,"  21,103 ",  60 ,PHYSICAL
Jan-19,F171032,Andhra Pradesh,Chittoor,Renigunta,  1 ,"  10,207 ",  15 ,PHYSICAL
Jan-19,F104799,Madhya Pradesh,Shivpuri,Shivpuri,  6 ,"  19,043 ",  149 ,PHYSICAL
Jan-19,F167119,Madhya Pradesh,Bhopal,Huzur,  -   ,  -   ,  24 ,PHYSICAL
Jan-19,F104812,Madhya Pradesh,Dhar,Kukshi,  36 ,"  215,278 ","  4,142 ",PHYSICAL
Jan-19,F103267,Karnataka,Belgaum,Chikodi,  1 ,  -   ,  12 ,PHYSICAL
Jan-19,F103385,Karnataka,Shimoga,Shimoga,  -   ,  -   ,  -   ,PHYSICAL
Jan-19,F166812,Tamil Nadu,Kanchipuram,Tambaram,  10 ,  -   ,  12 ,PHYSICAL
Jan-19,F104777,Tamil Nadu,Tiruvannamalai,Tiruvannamalai,  7 ,  -   ,  24 ,PHYSICAL
Jan-19,F104808,Madhya Pradesh,Ratlam,Jaora,  2 ,"  20,078 ",  37 ,PHYSICAL
Jan-19,F104802,Maharashtra,Akola,Akola,  -   ,  -   ,  -   ,PHYSICAL
Jan-19,F104827,Madhya Pradesh,Ratlam,Piploda,  2 ,"  21,599 ",  -   ,PHYSICAL
Jan-19,F104022,Telangana,Warangal,Turrur,  -   ,  -   ,  -   ,PHYSICAL
Jan-19,F104832,Karnataka,Bangalore,Bangalore South,  3 ,"  34,262 ",  115 ,PHYSICAL
Jan-19,F104794,Tamil Nadu,Tirunelveli,Palayamkottai,  19 ,  -   ,  36 ,PHYSICAL
Jan-19,F104842,Tamil Nadu,Cuddalore,Cuddalore,  11 ,  -   ,  12 ,PHYSICAL
Jan-19,F104781,Maharashtra,Gondia,Sadak Arjuni,  -   ,  -   ,  -   ,PHYSICAL
Jan-19,F104263,Madhya Pradesh,Dhar,Dhar,  1 ,"  10,335 ",  41 ,PHYSICAL
Jan-19,F164030,Karnataka,Ramanagar,Ramanagara,  1 ,"  10,085 ",  2 ,PHYSICAL
Jan-19,F168260,Madhya Pradesh,Indore,Indore,  4 ,"  31,411 ",  76 ,PHYSICAL
Jan-19,F104809,Tamil Nadu,Erode,Erode,  7 ,"  32,461 ",  466 ,PHYSICAL
Jan-19,F104646,Maharashtra,Amravati,Paratwada,  -   ,  -   ,  -   ,PHYSICAL
Jan-19,F104090,Tamil Nadu,Salem,Salem,  2 ,  -   ,  12 ,PHYSICAL
Jan-19,F171031,Kerala,Ernakulam,Ernakulam,  6 ,"  38,831 ",  813 ,PHYSICAL
Jan-19,F167000,Madhya Pradesh,Mandsaur,Garoth,  1 ,"  15,064 ",  305 ,PHYSICAL
Jan-19,F104567,Kerala,Thiruvananthapuram,Thiruvananthapuram,  -   ,  -   ,  -   ,PHYSICAL
Jan-19,F104176,Andhra Pradesh,Chittoor,Tirupati (Urban),  2 ,"  50,599 ","  1,108 ",PHYSICAL
Jan-19,F104471,Tamil Nadu,Madurai,Madurai South,  1 ,  -   ,  -   ,PHYSICAL
Jan-19,F103876,Madhya Pradesh,Hoshangabad,Archnagaon,  -   ,  -   ,  -   ,PHYSICAL
Jan-19,F104820,Karnataka,Belgaum,Chikodi,  -   ,  -   ,  -   ,PHYSICAL
Jan-19,F171766,Madhya Pradesh,Ratlam,Ratlam,  14 ,"  159,941 ","  3,959 ",PHYSICAL
Jan-19,F104857,Madhya Pradesh,Ratlam,Jaora,  1 ,"  10,143 ",  15 ,PHYSICAL
Jan-19,F104862,Kerala,Thiruvananthapuram,Thiruvananthapuram,  4 ,"  42,085 ",  94 ,PHYSICAL
Jan-19,F104758,Karnataka,Kolar,Kolar,  12 ,"  10,887 ",  341 ,PHYSICAL
Jan-19,F103367,Karnataka,Shimoga,Hosanagar,  -   ,  -   ,  -   ,PHYSICAL
Jan-19,F103359,Kerala,Kasargod,Kasaragod,  1 ,  -   ,  24 ,PHYSICAL
Jan-19,F103208,Karnataka,Kolar,Chintamani,  1 ,"  11,603 ",  376 ,PHYSICAL
Jan-19,F103640,Karnataka,Dharwad,Dharwad,  -   ,  -   ,  -   ,PHYSICAL
Jan-19,F103386,Karnataka,Kolar,Bangarapet,  18 ,"  9,595 ",  204 ,PHYSICAL
Jan-19,F103411,Karnataka,Kolar,Bagepalli,  1 ,"  10,860 ",  49 ,PHYSICAL
Jan-19,F103473,Andhra Pradesh,Chittoor,Madanapalle,  -   ,  -   ,  -   ,PHYSICAL
Jan-19,F103358,Kerala,Kannur,Taliparamba,  1 ,  -   ,  -   ,PHYSICAL
Jan-19,F103436,Karnataka,Chickmagalur,Chikmagalur,  32 ,"  49,939 ","  1,085 ",PHYSICAL
Jan-19,F103623,Karnataka,Udupi,Karkal,  3 ,"  6,392 ",  108 ,PHYSICAL
Jan-19,F103451,Andhra Pradesh,Prakasam,Kandukur,  -   ,  -   ,  -   ,PHYSICAL
Jan-19,F104863,Madhya Pradesh,Dhar,Dhar,  4 ,"  15,833 ",  485 ,PHYSICAL
Jan-19,F166986,Madhya Pradesh,Neemuch,Neemuch,  1 ,"  15,932 ",  191 ,PHYSICAL
Jan-19,F103533,Maharashtra,Sangli,Miraj,  2 ,"  23,325 ",  259 ,PHYSICAL
Jan-19,F103591,Maharashtra,Kolhapur,Kagal,  21 ,"  21,403 ",  680 ,PHYSICAL
Jan-19,F103599,Kerala,Kozhikode,Kozhikode,  11 ,"  133,188 ",  614 ,PHYSICAL
Jan-19,F103636,Tamil Nadu,Coimbatore,Coimbatore South,  -   ,  -   ,  -   ,PHYSICAL
Jan-19,F153473,Tamil Nadu,Tiruvarur,Koradacherry,  -   ,  -   ,  -   ,PHYSICAL
Jan-19,F153702,Madhya Pradesh,Guna,Raghogarh,  -   ,  -   ,  -   ,PHYSICAL
Jan-19,F104372,Karnataka,Kodagu,Somvarpet,  7 ,"  27,513 ",  647 ,PHYSICAL
Jan-19,F103424,Karnataka,Uttara Kannada,Sirsi,  8 ,"  23,182 ",  340 ,PHYSICAL
Jan-19,F103342,Karnataka,Bijapur(KAR),B.bagewadi,  1 ,"  2,644 ",  74 ,PHYSICAL
Jan-19,F103786,Karnataka,Kodagu,Madikeri,  -   ,  -   ,  -   ,PHYSICAL
Jan-19,F103512,Karnataka,Bijapur(KAR),Bijapur,  -   ,  -   ,  -   ,PHYSICAL
Jan-19,F103372,Karnataka,Uttara Kannada,Karwar,  40 ,"  343,113 ","  10,947 ",PHYSICAL
Jan-19,F103593,Andhra Pradesh,Krishna,Bapulapadu,  1 ,  596 ,  24 ,PHYSICAL
Jan-19,F172005,Madhya Pradesh,Gwalior,Gird,  -   ,  -   ,  -   ,PHYSICAL
Jan-19,F104865,Madhya Pradesh,Shivpuri,Kolaras,  -   ,  -   ,  -   ,PHYSICAL
Jan-19,F103073,Gujarat,Valsad,Pardi,  28 ,"  308,978 ","  2,262 ",PHYSICAL
Jan-19,F103083,Gujarat,Surat,Olpad,  32 ,"  420,096 ","  2,398 ",PHYSICAL
Jan-19,F104805,Tamil Nadu,Coimbatore,Tirupur,  1 ,  -   ,  -   ,PHYSICAL
Jan-19,F160113,Karnataka,Bangalore,Bangalore South,  4 ,"  46,404 ",  356 ,PHYSICAL
Jan-19,F104830,Madhya Pradesh,Bhopal,Huzur,  1 ,"  10,255 ",  19 ,PHYSICAL
Jan-19,F103960,Madhya Pradesh,Dewas,Dewas,  -   ,  -   ,  24 ,PHYSICAL
Jan-19,F160479,Karnataka,Bangalore,Bangalore South,  9 ,"  111,754 ",  807 ,PHYSICAL
Jan-19,F160501,Gujarat,Rajkot,Wankaner,  13 ,"  95,999 ","  1,996 ",PHYSICAL
Jan-19,F160442,Gujarat,Surat,Surat,  4 ,"  43,524 ",  142 ,PHYSICAL
Jan-19,F171142,Madhya Pradesh,Ujjain,Khacharod,  7 ,"  27,173 ",  809 ,PHYSICAL
Jan-19,F161011,Karnataka,Chikkaballapur,Gauribidanur,  1 ,"  4,275 ",  102 ,PHYSICAL
Jan-19,F161020,Telangana,Medak,Medak,  -   ,  -   ,  -   ,PHYSICAL
Jan-19,F161023,Telangana,Adilabad,Mancherial,  -   ,  -   ,  -   ,PHYSICAL
Jan-19,F161006,Karnataka,Gadag,Gadag,  1 ,  -   ,  -   ,PHYSICAL
Jan-19,F104864,Karnataka,Ramanagar,Ramanagara,  1 ,"  10,607 ",  -   ,PHYSICAL
Jan-19,F104854,Karnataka,Bangalore,Bangalore North,  -   ,  -   ,  -   ,PHYSICAL
Jan-19,F173333,Andhra Pradesh,Chittoor,Tirupati (Urban),  9 ,"  189,977 ","  4,616 ",PHYSICAL
Jan-19,F103768,Karnataka,Raichur,Raichur,  1 ,  -   ,  -   ,PHYSICAL
Jan-19,F104418,Karnataka,Gulbarga,Gulbarga,  2 ,  -   ,  -   ,PHYSICAL
Jan-19,F104837,Tamil Nadu,Kanchipuram,Tirukalikundram,  11 ,  -   ,  12 ,PHYSICAL
Jan-19,F161007,Telangana,Warangal,Warangal,  -   ,  -   ,  -   ,PHYSICAL
Jan-19,F103578,Andhra Pradesh,Chittoor,Palamaner,  -   ,  -   ,  -   ,PHYSICAL
Jan-19,F103633,Karnataka,Raichur,Deodurga,  -   ,  -   ,  -   ,PHYSICAL
Jan-19,F104625,Andhra Pradesh,Chittoor,Palamaner,  -   ,  -   ,  -   ,PHYSICAL
Jan-19,F103439,Karnataka,Bijapur(KAR),Indi,  -   ,  -   ,  -   ,PHYSICAL
Jan-19,F101027,Gujarat,Bharuch,Anklesvar,  6 ,"  66,706 ",  396 ,PHYSICAL
Jan-19,F104302,Tamil Nadu,Karur,Aravakurichi,  1 ,  -   ,  12 ,PHYSICAL
Jan-19,F164061,Madhya Pradesh,Bhopal,Huzur,  -   ,  -   ,  24 ,PHYSICAL
Jan-19,F164327,Madhya Pradesh,Bhopal,Huzur,  1 ,"  10,300 ",  -   ,PHYSICAL
Jan-19,F164617,Telangana,Medak,Siddipet,  -   ,  -   ,  -   ,PHYSICAL
Jan-19,F161021,Telangana,Medak,Medak,  -   ,  -   ,  -   ,PHYSICAL
Jan-19,F164620,Telangana,Karim Nagar,Arepalli,  -   ,  -   ,  -   ,PHYSICAL
Jan-19,F164608,Telangana,Mahabub Nagar,Stn. Jadcherla,  1 ,"  5,500 ",  165 ,PHYSICAL
Jan-19,F164615,Telangana,Mahabub Nagar,Mahbubnagar,  1 ,"  25,561 ",  487 ,PHYSICAL
Jan-19,F104662,Telangana,Nizamabad,Nizamabad,  1 ,"  15,371 ",  415 ,PHYSICAL
Jan-19,F104522,Telangana,Hyderabad,Hyd,  -   ,  -   ,  -   ,PHYSICAL
Jan-19,F163933,Madhya Pradesh,Morena,Morena,  6 ,"  15,835 ",  112 ,PHYSICAL
Jan-19,F104849,Madhya Pradesh,Guna,Guna,  -   ,  -   ,  -   ,PHYSICAL
Jan-19,F165408,Gujarat,Surat,Palsana,  -   ,  -   ,  -   ,PHYSICAL
Jan-19,F165420,Gujarat,Valsad,Umargam,  8 ,"  101,259 ",  548 ,PHYSICAL
Jan-19,F103248,Karnataka,Shimoga,Sorab,  -   ,  -   ,  -   ,PHYSICAL
Jan-19,F104671,Andhra Pradesh,Krishna,Pedana,  -   ,  -   ,  -   ,PHYSICAL
Jan-19,F165563,Andhra Pradesh,Chittoor,Chinnagottigallu Mandal,  1 ,  601 ,  24 ,PHYSICAL
Jan-19,F166349,Gujarat,Rajkot,Jetpur,  14 ,"  135,014 ",  246 ,PHYSICAL
Jan-19,F166371,Gujarat,Valsad,Umbergaon,  1 ,"  10,381 ",  30 ,PHYSICAL
Jan-19,F166399,Madhya Pradesh,Bhind,Gohad,  48 ,"  126,158 ","  4,346 ",PHYSICAL
Jan-19,F164656,Telangana,Nalgonda,Nalgonda,  2 ,"  110,417 ","  1,873 ",PHYSICAL
Jan-19,F162677,Karnataka,Yadgir,Shahpur,  2 ,  -   ,  -   ,PHYSICAL
Jan-19,F166996,Madhya Pradesh,Shivpuri,Shivpuri,  1 ,"  10,428 ",  42 ,PHYSICAL
