Month,franchiseId,State,District ,Town,totalRf,totalSales,totalEarnings,Type
Jan-19,F164656,Telangana,Nalgonda,Nalgonda,  2 ,"  17,754 ",  37 ,DIGITAL
Jan-19,F162677,Karnataka,Yadgir,Shahpur,  2 ,"  9,737 ",  19 ,DIGITAL
Jan-19,F166996,Madhya Pradesh,Shivpuri,Shivpuri,  2 ,"  1,824,895 ","  3,650 ",DIGITAL
Jan-19,F167019,Madhya Pradesh,Chhindwara,Chhindwara,  9 ,"  2,983,181 ","  5,982 ",DIGITAL
Jan-19,F167049,Madhya Pradesh,Ujjain,Khachraud,  2 ,"  832,500 ","  1,665 ",DIGITAL
Jan-19,F170594,Madhya Pradesh,Chhindwara,Chhindwara,  3 ,"  98,334 ",  198 ,DIGITAL
Jan-19,F167154,Madhya Pradesh,Ratlam,Alot,  1 ,  -   ,  -   ,DIGITAL
Jan-19,F165561,Telangana,Warangal,Parkal,  3 ,"  11,772 ",  81 ,DIGITAL
Jan-19,F164623,Telangana,Nizamabad,Nizamabad,  1 ,"  66,879 ",  134 ,DIGITAL
Jan-19,F104245,Madhya Pradesh,Dhar,Dharampuri,  2 ,"  32,000 ",  64 ,DIGITAL
Jan-19,F167759,Chattisgarh,Bilaspur(CGH),Bilaspur,  3 ,"  3,066,167 ","  6,132 ",DIGITAL
Jan-19,F167757,Gujarat,Anjar,Anjar,  10 ,"  24,784,990 ","  49,645 ",DIGITAL
Jan-19,F167762,Madhya Pradesh,Shivpuri,Narwar,  2 ,"  2,548,257 ","  5,126 ",DIGITAL
Jan-19,F167796,Madhya Pradesh,Bhind,Gohad,  2 ,"  1,996,956 ","  3,997 ",DIGITAL
Jan-19,F167808,Rajasthan,Chittorgarh,Pratapgarh,  1 ,"  609,030 ","  1,218 ",DIGITAL
Jan-19,F166341,Gujarat,Surat,Olpad,  2 ,"  3,349,505 ","  6,692 ",DIGITAL
Jan-19,F167881,Rajasthan,Sawai Madhopur,Alanpur,  1 ,"  3,077,652 ","  6,152 ",DIGITAL
Jan-19,F167894,Gujarat,Valsad,Pardi,  4 ,"  471,328 ",  943 ,DIGITAL
Jan-19,F167895,Gujarat,Valsad,Pardi,  10 ,"  18,094,941 ","  36,771 ",DIGITAL
Jan-19,F167909,Madhya Pradesh,Dhar,Manawar,  6 ,"  9,679,174 ","  19,364 ",DIGITAL
Jan-19,F167891,Madhya Pradesh,Barwani,Sendhwa,  4 ,"  3,846,269 ","  7,693 ",DIGITAL
Jan-19,F164052,Madhya Pradesh,Seoni,Seoni,  3 ,"  3,852,489 ","  7,705 ",DIGITAL
Jan-19,F167979,Madhya Pradesh,Guna,Guna,  1 ,"  35,956 ",  72 ,DIGITAL
Jan-19,F168012,Rajasthan,Dholpur,Bari,  1 ,"  3,000 ",  6 ,DIGITAL
Jan-19,F167998,Madhya Pradesh,Balaghat,Balaghat,  4 ,"  890,445 ","  1,782 ",DIGITAL
Jan-19,F168133,Maharashtra,Aurangabad,Gangapur,  7 ,"  408,067 ","  1,425 ",DIGITAL
Jan-19,F168146,Madhya Pradesh,Guna,Guna,  3 ,"  848,193 ","  1,702 ",DIGITAL
Jan-19,F168206,Rajasthan,Chittorgarh,Nimbahera,  1 ,"  7,031,195 ","  14,092 ",DIGITAL
Jan-19,F168161,Gujarat,Rajkot,Wankaner,  6 ,"  21,667,050 ","  43,401 ",DIGITAL
Jan-19,F168212,Maharashtra,Jalgaon,Jalgaon,  3 ,"  1,265,094 ","  2,533 ",DIGITAL
Jan-19,F168261,Gujarat,Surat,Aganovad,  1 ,"  1,628,783 ","  3,261 ",DIGITAL
Jan-19,F168269,Gujarat,Rajkot,Rajkot,  1 ,"  216,759 ",  443 ,DIGITAL
Jan-19,F168277,Madhya Pradesh,Morena,Morena,  1 ,"  2,500 ",  5 ,DIGITAL
Jan-19,F168355,Madhya Pradesh,Guna,Raghogarh,  2 ,"  2,439,409 ","  5,137 ",DIGITAL
Jan-19,F103995,Maharashtra,Solapur,Sangola,  1 ,"  523,644 ","  1,048 ",DIGITAL
Jan-19,F103496,Kerala,Kozhikode,Koyilandi,  16 ,"  293,964 ","  1,908 ",DIGITAL
Jan-19,F168404,Madhya Pradesh,Indore,Indore,  5 ,"  287,153 ",  597 ,DIGITAL
Jan-19,F168392,Gujarat,Surat,Chorasi,  116 ,"  246,044,385 ","  493,696 ",DIGITAL
Jan-19,F168474,Gujarat,Surat,Vyara,  2 ,"  238,900 ",  478 ,DIGITAL
Jan-19,F168492,Gujarat,Vadodara,Vadodara,  7 ,"  2,183,030 ","  4,366 ",DIGITAL
Jan-19,F168643,Karnataka,Chikkaballapur,Gauribidanur,  7 ,"  20,649 ",  151 ,DIGITAL
Jan-19,F103201,Karnataka,Mysore,T Narasipura,  1 ,"  1,284,279 ","  2,768 ",DIGITAL
Jan-19,F168635,Andhra Pradesh,Chittoor,Srikalahasti,  1 ,"  5,998 ",  14 ,DIGITAL
Jan-19,F168651,Karnataka,Tumkur,Madhugiri,  6 ,"  60,510 ",  161 ,DIGITAL
Jan-19,F104575,Tamil Nadu,Tirunelveli,Radhapuram,  15 ,"  226,887 ",  593 ,DIGITAL
Jan-19,F169307,Telangana,Hyderabad,Hyd,  2 ,"  15,599 ",  34 ,DIGITAL
Jan-19,F169348,Maharashtra,Nagpur,Nagpur,  1 ,  -   ,  -   ,DIGITAL
Jan-19,F169377,Telangana,Medak,R.c.puram,  35 ,"  59,846,979 ","  120,611 ",DIGITAL
Jan-19,F168638,Tamil Nadu,Nagapattinam,Kilvelur,  13 ,"  9,091 ",  38 ,DIGITAL
Jan-19,F168637,Tamil Nadu,Tiruvarur,Mannargudi,  2 ,"  34,940 ",  77 ,DIGITAL
Jan-19,F104120,Telangana,Warangal,Warangal,  2 ,"  16,354 ",  103 ,DIGITAL
Jan-19,F169648,Uttar Pradesh,Gorakhpur,Sadar,  4 ,"  2,593,109 ","  5,214 ",DIGITAL
Jan-19,F104813,Madhya Pradesh,Shivpuri,Shivpuri,  1 ,"  6,079,618 ","  12,159 ",DIGITAL
Jan-19,F173597,Kerala,Malappuram,Tirurangadi,  17 ,"  88,884,305 ","  178,179 ",DIGITAL
Jan-19,F169430,Tamil Nadu,Namakkal,Tiruchengode,  2 ,"  27,530 ",  58 ,DIGITAL
Jan-19,F170046,Rajasthan,Bharatpur,Bharatpur,  2 ,"  561,370 ","  1,123 ",DIGITAL
Jan-19,F170058,Chattisgarh,Korba,Korba,  12 ,"  4,173,600 ","  8,628 ",DIGITAL
Jan-19,F169953,Uttar Pradesh,Lucknow,Lucknow,  7 ,"  115,715 ",  254 ,DIGITAL
Jan-19,F168244,Maharashtra,Solapur,Pandharpur,  2 ,"  723,549 ","  1,449 ",DIGITAL
Jan-19,F170652,Uttar Pradesh,Aligarh,Aligarh,  2 ,"  12,650 ",  25 ,DIGITAL
Jan-19,F170189,Telangana,Khammam,Khammam (Urban),  3 ,"  13,590 ",  27 ,DIGITAL
Jan-19,F102792,Gujarat,Vadodara,Vadodara,  1 ,  833 ,  2 ,DIGITAL
Jan-19,F168134,Karnataka,Bangalore,Anekal,  2 ,"  11,386,957 ","  22,774 ",DIGITAL
Jan-19,F170629,Uttar Pradesh,Gorakhpur,Gorakhpur,  7 ,"  2,040,527 ","  4,079 ",DIGITAL
Jan-19,F170634,Uttar Pradesh,Gorakhpur,Khajani,  9 ,"  1,074,294 ","  2,176 ",DIGITAL
Jan-19,F170690,Uttar Pradesh,Agra,Bhogipura,  1 ,  399 ,  3 ,DIGITAL
Jan-19,F104841,Madhya Pradesh,Indore,Indore,  2 ,"  604,125 ","  1,220 ",DIGITAL
Jan-19,F170876,Gujarat,Rajkot,Wankaner,  3 ,"  20,731,888 ","  41,464 ",DIGITAL
Jan-19,F171131,Maharashtra,Aurangabad,Khuldabad,  1 ,  -   ,  -   ,DIGITAL
Jan-19,F171173,Tamil Nadu,Coimbatore,Coimbatore South,  7 ,"  3,113,937 ","  6,325 ",DIGITAL
Jan-19,F171266,Uttar Pradesh,Lucknow,Lucknow,  16 ,"  499,971 ","  1,972 ",DIGITAL
Jan-19,F171013,Chattisgarh,Raipur,Raipur,  8 ,"  6,643,133 ","  13,429 ",DIGITAL
Jan-19,F170754,Tamil Nadu,Coimbatore,Coimbatore,  2 ,  683 ,  2 ,DIGITAL
Jan-19,F104742,Andhra Pradesh,Prakasam,Ongole,  1 ,"  124,500 ",  249 ,DIGITAL
Jan-19,F171358,Gujarat,Rajkot,Rajkot,  1 ,"  4,001,360 ","  8,003 ",DIGITAL
Jan-19,F173684,Tamil Nadu,Coimbatore,Coimbatore South,  4 ,"  159,085 ",  328 ,DIGITAL
Jan-19,F171313,Uttar Pradesh,Deoria,Balua,  5 ,"  104,646 ",  260 ,DIGITAL
Jan-19,F171360,Gujarat,Rajkot,Rajkot,  5 ,"  8,796,895 ","  17,567 ",DIGITAL
Jan-19,F104452,Madhya Pradesh,Shivpuri,Narwar,  15 ,"  66,993 ",  459 ,DIGITAL
Jan-19,F171316,Uttar Pradesh,Gorakhpur,Gorakhpur,  5 ,"  11,398,809 ","  22,838 ",DIGITAL
Jan-19,F171684,Rajasthan,Sirohi,Abu Road,  1 ,"  187,497 ",  394 ,DIGITAL
Jan-19,F103553,Tamil Nadu,Krishnagiri,Krishnagiri,  2 ,"  32,596 ",  72 ,DIGITAL
Jan-19,F171388,Tamil Nadu,Kanyakumari,Agastheeswaram,  1 ,"  5,682 ",  33 ,DIGITAL
Jan-19,F170094,Andhra Pradesh,Nellore,Kavali,  4 ,"  78,798 ",  194 ,DIGITAL
Jan-19,F170059,Kerala,Thrissur,Chalakudi South,  1 ,"  1,504,710 ","  3,049 ",DIGITAL
Jan-19,F173817,Andhra Pradesh,Chittoor,Srikalahasti,  9 ,"  148,115 ",  687 ,DIGITAL
Jan-19,F104835,Madhya Pradesh,Bhopal,Huzur,  2 ,"  3,940 ",  8 ,DIGITAL
Jan-19,F172574,Gujarat,Bharuch,Anklesvar,  8 ,"  1,956,266 ","  4,013 ",DIGITAL
Jan-19,F172664,Maharashtra,Aurangabad,Aurangabad,  2 ,"  2,697 ",  22 ,DIGITAL
Jan-19,F171167,Maharashtra,Yavatmal,Yavatmal,  2 ,"  3,779 ",  30 ,DIGITAL
Jan-19,F173618,Karnataka,Bagalkot,Jamkhandi,  8 ,"  1,414,034 ","  2,963 ",DIGITAL
Jan-19,F172635,Tamil Nadu,Sivaganga,Karaikudi-sakkottaiblock,  11 ,"  40,275 ",  301 ,DIGITAL
Jan-19,F104165,Madhya Pradesh,Indore,Indore,  11 ,"  2,943,934 ","  6,196 ",DIGITAL
Jan-19,F167148,Madhya Pradesh,Morena,Morena,  1 ,"  891,554 ","  1,792 ",DIGITAL
Jan-19,F176795,Uttar Pradesh,Azamgarh,Sadar,  1 ,"  5,193,394 ","  10,393 ",DIGITAL
Jan-19,F173743,Rajasthan,Jaipur,Jaipur,  8 ,"  13,645,143 ","  27,305 ",DIGITAL
Jan-19,F171913,Kerala,Kannur,Kannur,  2 ,"  204,318 ",  415 ,DIGITAL
Jan-19,F173238,Kerala,Kozhikode,Kozhikode,  6 ,"  11,521,585 ","  23,231 ",DIGITAL
Jan-19,F173452,Madhya Pradesh,Sagar,Sagar,  1 ,"  2,100 ",  4 ,DIGITAL
Jan-19,F173811,Gujarat,Ahmedabad,Ahmadabad City,  1 ,  -   ,  -   ,DIGITAL
Jan-19,F104323,Telangana,Nalgonda,Nalgonda,  1 ,"  97,000 ",  194 ,DIGITAL
Jan-19,F174197,Madhya Pradesh,Indore,Indore,  2 ,"  10,900,153 ","  21,846 ",DIGITAL
Jan-19,F175059,Karnataka,Tumkur,Gubbi,  5 ,"  37,969 ",  85 ,DIGITAL
Jan-19,F176723,Rajasthan,Jaipur,Jaipur,  5 ,"  2,405,361 ","  4,768 ",DIGITAL
Jan-19,F174905,Kerala,Kannur,Thalassery,  1 ,"  12,500 ",  25 ,DIGITAL
Jan-19,F175635,Maharashtra,Wardha,Wardha,  1 ,  -   ,  -   ,DIGITAL
Jan-19,F173825,Gujarat,Vadodara,Ankleshwar,  7 ,"  2,095,287 ","  4,192 ",DIGITAL
Jan-19,F175760,Gujarat,Surat,Kamrej,  6 ,"  2,795,316 ","  5,596 ",DIGITAL
Jan-19,F175515,Uttar Pradesh,Gorakhpur,Gorakhpur,  3 ,"  1,368,644 ","  2,745 ",DIGITAL
Jan-19,F175785,Madhya Pradesh,Guna,Guna,  3 ,"  10,430 ",  11 ,DIGITAL
Jan-19,F104784,Telangana,Jagtial,Sirsilla,  3 ,"  290,522 ",  769 ,DIGITAL
Jan-19,F174200,Maharashtra,Nagpur,Nagpur,  5 ,"  189,480 ",  379 ,DIGITAL
Jan-19,F174235,Karnataka,Bangalore,Bangalore South,  62 ,"  187,527 ","  1,482 ",DIGITAL
Jan-19,F176412,Maharashtra,Buldhana,Khamgaon,  1 ,"  1,398 ",  5 ,DIGITAL
Jan-19,F175987,Maharashtra,Pune,Baramati,  2 ,"  1,729 ",  5 ,DIGITAL
Jan-19,F104339,Telangana,Mahabub Nagar,Mahbubnagar,  15 ,"  112,454 ",  894 ,DIGITAL
Jan-19,F175931,Maharashtra,Nagpur,Nagpur,  2 ,"  32,000 ",  64 ,DIGITAL
Jan-19,F175989,Madhya Pradesh,Indore,Depalpur,  1 ,"  11,035 ",  22 ,DIGITAL
Jan-19,F169428,Kerala,Thrissur,Chavakkad,  3 ,"  559,870 ","  1,124 ",DIGITAL
Jan-19,F176979,Kerala,Malappuram,Tirur,  2 ,"  373,789 ",  778 ,DIGITAL
Jan-19,F179174,Tamil Nadu,Madurai,Madurai South,  3 ,"  12,095 ",  24 ,DIGITAL
Jan-19,F178795,Madhya Pradesh,Sehore,Sehore,  1 ,"  4,000 ",  8 ,DIGITAL
Jan-19,F100043,Goa,South Goa,Salcete,  1 ,"  64,166 ",  513 ,DIGITAL
Jan-19,F101008,Gujarat,Dahod,Devgadbaria,  8 ,"  40,336 ",  323 ,DIGITAL
Jan-19,F101022,Gujarat,Banaskantha,Disa,  1 ,  -   ,  -   ,DIGITAL
Jan-19,F101029,Gujarat,Panch Mahals,Godhra,  6 ,"  12,425 ",  99 ,DIGITAL
Jan-19,F101037,Gujarat,Panch Mahals,Lunawada,  1 ,  933 ,  7 ,DIGITAL
Jan-19,F100993,Gujarat,Dahod,Limkheda,  1 ,  236 ,  2 ,DIGITAL
Jan-19,F103216,Karnataka,Dharwad,Kundgol,  20 ,"  65,369 ",  523 ,DIGITAL
Jan-19,F103220,Karnataka,Dharwad,Kalghatgi,  10 ,"  59,981 ",  480 ,DIGITAL
Jan-19,F103263,Karnataka,Davangere,Channagiri,  5 ,"  35,932 ",  287 ,DIGITAL
Jan-19,F103264,Karnataka,Kolar,Mulbagal,  2 ,"  3,177 ",  25 ,DIGITAL
Jan-19,F103266,Karnataka,Belgaum,Belgaum,  22 ,"  342,551 ","  2,740 ",DIGITAL
Jan-19,F103300,Karnataka,Dharwad,Hubli,  2 ,"  6,387 ",  51 ,DIGITAL
Jan-19,F103323,Karnataka,Chickmagalur,Kadur,  9 ,"  55,851 ",  447 ,DIGITAL
Jan-19,F103338,Karnataka,Chitradurga,Balenahalli,  1 ,  -   ,  -   ,DIGITAL
Jan-19,F103361,Karnataka,Ramanagar,Kanakapura,  6 ,"  59,368 ",  475 ,DIGITAL
Jan-19,F103378,Karnataka,Dakshina Kannada,Belthangady,  41 ,"  1,044,677 ","  8,357 ",DIGITAL
Jan-19,F103401,Karnataka,Dakshina Kannada,Puttur,  2 ,"  87,475 ",  700 ,DIGITAL
Jan-19,F103404,Karnataka,Dharwad,Alnavar,  5 ,"  37,374 ",  299 ,DIGITAL
Jan-19,F103418,Karnataka,Belgaum,Bailhongal,  4 ,"  42,999 ",  344 ,DIGITAL
Jan-19,F103419,Karnataka,Koppal,Koppal,  7 ,"  188,350 ","  1,506 ",DIGITAL
Jan-19,F103446,Karnataka,Tumkur,Koratagere,  1 ,  -   ,  -   ,DIGITAL
Jan-19,F103447,Tamil Nadu,Tiruchirappalli,Tiruchirappalli,  1 ,  -   ,  -   ,DIGITAL
Jan-19,F103456,Andhra Pradesh,Nellore,Buchireddypalem,  1 ,  -   ,  -   ,DIGITAL
Jan-19,F103457,Karnataka,Hassan,Hassan,  1 ,  -   ,  -   ,DIGITAL
Jan-19,F103459,Karnataka,Hassan,Arsikere,  19 ,"  248,508 ","  1,987 ",DIGITAL
Jan-19,F103467,Karnataka,Chickmagalur,Mudigere,  6 ,"  120,444 ",  964 ,DIGITAL
Jan-19,F103471,Karnataka,Bijapur(KAR),Sindgi,  4 ,"  34,667 ",  277 ,DIGITAL
Jan-19,F103477,Karnataka,Mysore,Periyapatna,  7 ,"  49,135 ",  390 ,DIGITAL
Jan-19,F103479,Karnataka,Bijapur(KAR),B.bagewadi,  3 ,"  128,085 ","  1,025 ",DIGITAL
Jan-19,F103490,Karnataka,Koppal,Koppal,  6 ,"  29,650 ",  228 ,DIGITAL
Jan-19,F103522,Karnataka,Koppal,Yelburga,  8 ,"  154,061 ","  1,232 ",DIGITAL
Jan-19,F103532,Andhra Pradesh,Prakasam,Kandukur,  1 ,  -   ,  -   ,DIGITAL
Jan-19,F103552,Karnataka,Tumkur,Tumkur,  5 ,"  25,183 ",  201 ,DIGITAL
Jan-19,F103586,Kerala,Malappuram,Tirurangadi,  1 ,  -   ,  -   ,DIGITAL
Jan-19,F103643,Karnataka,Uttara Kannada,Yellapur,  21 ,"  450,320 ","  3,603 ",DIGITAL
Jan-19,F103653,Telangana,Nalgonda,Nalgonda,  2 ,"  16,367 ",  131 ,DIGITAL
Jan-19,F103657,Tamil Nadu,Tiruvarur,Thiruvarur,  6 ,"  7,820 ",  53 ,DIGITAL
Jan-19,F103691,Karnataka,Tumkur,Sira,  5 ,"  41,759 ",  334 ,DIGITAL
Jan-19,F103702,Karnataka,Dakshina Kannada,Sullia,  2 ,"  93,530 ",  748 ,DIGITAL
Jan-19,F103734,Maharashtra,Sangli,K. Mahankal,  1 ,  -   ,  -   ,DIGITAL
Jan-19,F103776,Karnataka,Uttara Kannada,Sirsi,  5 ,"  65,108 ",  521 ,DIGITAL
Jan-19,F103777,Kerala,Kozhikode,Koyilandi,  2 ,"  12,200 ",  98 ,DIGITAL
Jan-19,F103802,Kerala,Kozhikode,Vadakara,  15 ,"  237,764 ","  1,902 ",DIGITAL
Jan-19,F103828,Karnataka,Shimoga,Hosanagara,  2 ,"  7,374 ",  59 ,DIGITAL
Jan-19,F103845,Karnataka,Tumkur,Sira,  2 ,"  11,614 ",  93 ,DIGITAL
Jan-19,F103858,Karnataka,Chamrajnagar,Kollegal,  3 ,"  20,414 ",  163 ,DIGITAL
Jan-19,F103879,Karnataka,Hassan,Channarayaptna,  4 ,"  35,073 ",  277 ,DIGITAL
Jan-19,F103909,Karnataka,Hassan,Arsikere,  3 ,"  67,440 ",  540 ,DIGITAL
Jan-19,F103922,Andhra Pradesh,Ananthapur,Kanaganapalle,  3 ,"  15,857 ",  127 ,DIGITAL
Jan-19,F103942,Tamil Nadu,Sivaganga,Karaikudi,  9 ,"  294,219 ","  2,354 ",DIGITAL
Jan-19,F103954,Andhra Pradesh,Ananthapur,Narpala,  2 ,"  111,307 ",  890 ,DIGITAL
Jan-19,F103963,Andhra Pradesh,Guntur,Chilakaluripet,  1 ,  -   ,  -   ,DIGITAL
Jan-19,F103965,Telangana,Nalgonda,Nalgonda,  2 ,"  3,460 ",  28 ,DIGITAL
Jan-19,F103978,Telangana,Mahabub Nagar,Mahbubnagar,  2 ,"  2,622 ",  21 ,DIGITAL
Jan-19,F104044,Karnataka,Ramanagar,Kanakapura,  2 ,  692 ,  6 ,DIGITAL
Jan-19,F104064,Andhra Pradesh,Ananthapur,Hindupur,  1 ,  -   ,  -   ,DIGITAL
Jan-19,F104081,Andhra Pradesh,Kurnool,Kurnool,  10 ,"  23,862 ",  191 ,DIGITAL
Jan-19,F104133,Telangana,Mahabub Nagar,Addakal,  2 ,"  1,893 ",  15 ,DIGITAL
Jan-19,F104160,Andhra Pradesh,Nellore,Marripadu,  2 ,"  44,150 ",  353 ,DIGITAL
Jan-19,F104203,Madhya Pradesh,Dhar,Dhar,  1 ,  -   ,  -   ,DIGITAL
Jan-19,F104251,Maharashtra,Buldhana,Khamgaon,  3 ,  434 ,  3 ,DIGITAL
Jan-19,F104287,Madhya Pradesh,Ratlam,Ratlam,  1 ,  -   ,  -   ,DIGITAL
Jan-19,F104312,Telangana,Warangal,Wardhannapet,  1 ,  -   ,  -   ,DIGITAL
Jan-19,F104357,Telangana,Warangal,Mulug,  4 ,"  40,427 ",  323 ,DIGITAL
Jan-19,F104360,Karnataka,Dakshina Kannada,Puttur,  3 ,"  78,893 ",  631 ,DIGITAL
Jan-19,F104363,Telangana,Mahabub Nagar,Bhogaram,  3 ,"  11,920 ",  95 ,DIGITAL
Jan-19,F104364,Madhya Pradesh,Bhopal,Huzur,  1 ,  -   ,  -   ,DIGITAL
Jan-19,F104423,Madhya Pradesh,Indore,Indore,  3 ,"  15,894 ",  127 ,DIGITAL
Jan-19,F104439,Madhya Pradesh,Shivpuri,Shivpuri,  16 ,"  1,349,016 ","  2,005 ",DIGITAL
Jan-19,F104518,Andhra Pradesh,Krishna,Chatrai,  5 ,"  80,058 ",  640 ,DIGITAL
Jan-19,F104524,Madhya Pradesh,Rajgarh,Sarangpur,  2 ,"  25,332 ",  203 ,DIGITAL
Jan-19,F104525,Tamil Nadu,Thanjavur,Kumbakonam,  2 ,"  6,337 ",  51 ,DIGITAL
Jan-19,F104568,Telangana,Mahabub Nagar,Amangal,  4 ,"  111,494 ",  892 ,DIGITAL
Jan-19,F104720,Maharashtra,Ratnagiri,Ratnagiri,  9 ,"  33,875 ",  271 ,DIGITAL
Jan-19,F104788,Maharashtra,Nagpur,Kamptee,  2 ,  199 ,  2 ,DIGITAL
Jan-19,F105360,Karnataka,Chickmagalur,Mudigere,  1 ,  -   ,  -   ,DIGITAL
Jan-19,F103693,Karnataka,Tumakuru,Tiptur,  7 ,"  52,172 ",  417 ,DIGITAL
Jan-19,F103238,Karnataka,Belgaum,Khanapur,  1 ,"  38,126 ",  305 ,DIGITAL
Jan-19,F103252,Karnataka,Shimoga,Sorab,  5 ,"  99,244 ",  794 ,DIGITAL
Jan-19,F103524,Karnataka,Chickmagalur,Koppa,  5 ,"  194,224 ","  1,554 ",DIGITAL
Jan-19,F104034,Karnataka,Davangere,Channagiri,  1 ,"  6,261 ",  50 ,DIGITAL
Jan-19,F103306,Karnataka,Belgaum,Chikodi,  1 ,"  1,331 ",  11 ,DIGITAL
Jan-19,F104803,Andhra Pradesh,Chittoor,Palamaner,  1 ,"  2,090 ",  17 ,DIGITAL
Jan-19,F103312,Karnataka,Uttara Kannada,Kumta,  4 ,"  30,681 ",  237 ,DIGITAL
Jan-19,F103325,Karnataka,Chickmagalur,Kadur,  3 ,"  17,250 ",  138 ,DIGITAL
Jan-19,F103353,Kerala,Kannur,Taliparamba,  1 ,  10 ,  0 ,DIGITAL
Jan-19,F103376,Karnataka,Mandya,Mandya,  1 ,  149 ,  1 ,DIGITAL
Jan-19,F103303,Karnataka,Shimoga,Shikarpur,  2 ,"  8,094 ",  65 ,DIGITAL
Jan-19,F103670,Kerala,Thiruvananthapuram,Neyyattinkara,  1 ,"  8,727 ",  70 ,DIGITAL
Jan-19,F103618,Karnataka,Chickmagalur,Koppa,  9 ,"  219,678 ","  1,757 ",DIGITAL
Jan-19,F103478,Karnataka,Uttara Kannada,Mundgod,  2 ,"  41,661 ",  333 ,DIGITAL
Jan-19,F103743,Karnataka,Ramanagar,Kanakapura,  1 ,"  2,589 ",  21 ,DIGITAL
Jan-19,F104558,Telangana,Warangal,Parvathagiri,  1 ,"  19,202 ",  154 ,DIGITAL
Jan-19,F103547,Maharashtra,Sangli,Miraj,  4 ,  958 ,  8 ,DIGITAL
Jan-19,F103783,Karnataka,Raichur,Deodurga,  1 ,  35 ,  0 ,DIGITAL
Jan-19,F103491,Karnataka,Kolar,Srinivasapura,  5 ,"  35,826 ",  287 ,DIGITAL
Jan-19,F103408,Karnataka,Shimoga,Sagar,  3 ,"  30,050 ",  240 ,DIGITAL
Jan-19,F103709,Karnataka,Udupi,Udupi,  1 ,  35 ,  0 ,DIGITAL
Jan-19,F103790,Andhra Pradesh,Cuddapah,Galiveedu,  1 ,  339 ,  3 ,DIGITAL
Jan-19,F103853,Andhra Pradesh,Kurnool,Kurnool,  1 ,"  56,222 ",  450 ,DIGITAL
Jan-19,F103341,Karnataka,Dakshina Kannada,Bantval,  9 ,"  127,089 ","  1,017 ",DIGITAL
Jan-19,F103832,Telangana,Karim Nagar,Gattepalli,  6 ,"  34,807 ",  278 ,DIGITAL
Jan-19,F103628,Karnataka,Bagalkot,Bagalkot,  1 ,"  7,479 ",  53 ,DIGITAL
Jan-19,F103810,Andhra Pradesh,Kurnool,Kurnool,  1 ,"  3,431 ",  27 ,DIGITAL
Jan-19,F103825,Karnataka,Koppal,Gangavathi,  5 ,"  1,289 ",  10 ,DIGITAL
Jan-19,F103480,Karnataka,Tumkur,Sira,  14 ,"  107,161 ",  857 ,DIGITAL
Jan-19,F103881,Karnataka,Mandya,Pandavapura,  4 ,"  52,136 ",  417 ,DIGITAL
Jan-19,F168656,Karnataka,Yadgir,Shahpur,  9 ,"  78,903 ",  631 ,DIGITAL
Jan-19,F103900,Andhra Pradesh,Chittoor,Chittoor,  2 ,  423 ,  3 ,DIGITAL
Jan-19,F103872,Telangana,Warangal,Kesamudram,  1 ,  529 ,  4 ,DIGITAL
Jan-19,F103391,Andhra Pradesh,Ananthapur,Anantapur,  14 ,"  59,294 ",  474 ,DIGITAL
Jan-19,F103589,Tamil Nadu,Vellore,Katpadi,  10 ,"  123,770 ",  981 ,DIGITAL
Jan-19,F103924,Telangana,Nizamabad,Banswada,  5 ,"  37,117 ",  297 ,DIGITAL
Jan-19,F103940,Karnataka,Tumkur,Kunigal,  1 ,  20 ,  0 ,DIGITAL
Jan-19,F104402,Madhya Pradesh,Sehore,Budhni,  1 ,  63 ,  1 ,DIGITAL
Jan-19,F103280,Karnataka,Uttara Kannada,Bhatkal,  3 ,"  58,646 ",  469 ,DIGITAL
Jan-19,F103658,Tamil Nadu,Tiruvarur,Thiruthuraipoondi,  1 ,"  10,989 ",  88 ,DIGITAL
Jan-19,F103233,Karnataka,Mandya,Nagamangala,  1 ,  634 ,  5 ,DIGITAL
Jan-19,F103526,Karnataka,Chickmagalur,Mudigere,  6 ,"  118,357 ",  947 ,DIGITAL
Jan-19,F104021,Karnataka,Bangalore Rural,Nelamangala,  1 ,  70 ,  1 ,DIGITAL
Jan-19,F103779,Karnataka,Ramanagar,Ramanagara,  3 ,"  6,550 ",  52 ,DIGITAL
Jan-19,F103600,Andhra Pradesh,East Godavari,Atreyapuram Mandal,  3 ,"  21,031 ",  168 ,DIGITAL
Jan-19,F103863,Karnataka,Hassan,Holenarasipur,  1 ,  830 ,  7 ,DIGITAL
Jan-19,F104035,Telangana,Warangal,Maripeda,  2 ,"  21,689 ",  174 ,DIGITAL
Jan-19,F104054,Madhya Pradesh,Sehore,Sehore,  2 ,"  2,134 ",  17 ,DIGITAL
Jan-19,F104115,Karnataka,Bangalore,Bangalore South,  1 ,  230 ,  2 ,DIGITAL
Jan-19,F104122,Andhra Pradesh,Krishna,Pamarru,  1 ,"  3,000 ",  24 ,DIGITAL
Jan-19,F104039,Telangana,Nizamabad,Bodhan,  3 ,"  47,166 ",  377 ,DIGITAL
Jan-19,F172106,Andhra Pradesh,Krishna,Nuzvid,  1 ,"  1,074 ",  9 ,DIGITAL
Jan-19,F104317,Andhra Pradesh,Kurnool,Banaganapalle,  1 ,  80 ,  1 ,DIGITAL
